image_id,chain_type,condition,instruction,pre_clip_score,post_clip_score,adherence_gain
000000311928.jpg,object_level,baseline,add a baseball glove on the ground,0.23742554641593563,0.28200721863812184,0.0445816722221862
000000311928.jpg,object_level,region_locking,add a baseball glove on the ground,0.23742554641593563,0.24548994960069428,0.00806440318475865
000000311928.jpg,object_level,masked_conditioning,add a baseball glove on the ground,0.23742554641593563,0.24424911410845473,0.0068235676925191
000000311928.jpg,global,baseline,make it look like an old vintage photograph,0.1917066357134715,0.23913458032349308,0.04742794461002159
000000311928.jpg,global,region_locking,make it look like an old vintage photograph,0.1917066357134715,0.1920980844448418,0.0003914487313703141
000000311928.jpg,global,masked_conditioning,make it look like an old vintage photograph,0.1917066357134715,0.23109494868893551,0.039388312975464024
000000530466.jpg,object_level,baseline,change the train's base color to green,0.25518182372189274,0.19190140186953406,-0.06328042185235869
000000530466.jpg,object_level,region_locking,change the train's base color to green,0.25518182372189274,0.26066314094308524,0.005481317221192494
000000530466.jpg,object_level,masked_conditioning,change the train's base color to green,0.25518182372189274,0.2644654527084651,0.009283628986572368
000000530466.jpg,global,baseline,add golden sunset lighting,0.17549268609561072,0.2481752195257176,0.07268253343010689
000000530466.jpg,global,region_locking,add golden sunset lighting,0.17549268609561072,0.17323489899742686,-0.002257787098183861
000000530466.jpg,global,masked_conditioning,add golden sunset lighting,0.17549268609561072,0.17569013262551042,0.00019744652989969746
000000172649.jpg,object_level,baseline,add a helmet on the skateboarder,0.2606897954838952,0.257653261706235,-0.003036533777660222
000000172649.jpg,object_level,region_locking,add a helmet on the skateboarder,0.2606897954838952,0.2603644172315834,-0.0003253782523118254
000000172649.jpg,object_level,masked_conditioning,add a helmet on the skateboarder,0.2606897954838952,0.2715172525073807,0.010827457023485476
000000172649.jpg,global,baseline,add rain falling,0.18908134977744098,0.20769461021984426,0.018613260442403273
000000172649.jpg,global,region_locking,add rain falling,0.18908134977744098,0.20335471646001674,0.014273366682575755
000000172649.jpg,global,masked_conditioning,add rain falling,0.18908134977744098,0.2103330753206558,0.021251725543214806
000000136033.jpg,object_level,baseline,change the potted plant to a flowering plant,0.18024143445991395,0.2794928825622267,0.09925144810231276
000000136033.jpg,object_level,region_locking,change the potted plant to a flowering plant,0.18024143445991395,0.1796976279023016,-0.000543806557612353
000000136033.jpg,object_level,masked_conditioning,change the potted plant to a flowering plant,0.18024143445991395,0.25044289251445706,0.07020145805454311
000000136033.jpg,global,baseline,add warm golden lighting,0.22972939257475272,0.24199812505628868,0.012268732481535954
000000136033.jpg,global,region_locking,add warm golden lighting,0.22972939257475272,0.22919617261708627,-0.0005332199576664476
000000136033.jpg,global,masked_conditioning,add warm golden lighting,0.22972939257475272,0.22582794251246252,-0.0039014500622902015
000000038678.jpg,object_level,baseline,add a napkin next to the plate,0.20800028756443487,0.24033834004760177,0.0323380524831669
000000038678.jpg,object_level,region_locking,add a napkin next to the plate,0.20800028756443487,0.22011986933653624,0.012119581772101373
000000038678.jpg,object_level,masked_conditioning,add a napkin next to the plate,0.20800028756443487,0.21565732400696427,0.007657036442529408
000000038678.jpg,global,baseline,make it look like a rainy day outside the window,0.18856877879243295,0.28941366935993657,0.10084489056750362
000000038678.jpg,global,region_locking,make it look like a rainy day outside the window,0.18856877879243295,0.18859322594445455,2.4447152021600527e-05
000000038678.jpg,global,masked_conditioning,make it look like a rainy day outside the window,0.18856877879243295,0.18263868591829416,-0.005930092874138787
000000546475.jpg,object_level,baseline,change the baby's outfit color to pink,0.2596431439588522,0.24243683109863534,-0.017206312860216844
000000546475.jpg,object_level,region_locking,change the baby's outfit color to pink,0.2596431439588522,0.2759860405106044,0.016342896551752195
000000546475.jpg,object_level,masked_conditioning,change the baby's outfit color to pink,0.2596431439588522,0.22810959436985495,-0.031533549588997234
000000546475.jpg,global,baseline,make the room look brighter,0.20384656968385562,0.2734827753498711,0.06963620566601547
000000546475.jpg,global,region_locking,make the room look brighter,0.20384656968385562,0.19739128741071238,-0.006455282273143237
000000546475.jpg,global,masked_conditioning,make the room look brighter,0.20384656968385562,0.19494876670979958,-0.00889780297405604
000000179112.jpg,object_level,baseline,change the phone color to white,0.20888652493424315,0.2229406536470596,0.014054128712816444
000000179112.jpg,object_level,region_locking,change the phone color to white,0.20888652493424315,0.22885827848244633,0.019971753548203186
000000179112.jpg,object_level,masked_conditioning,change the phone color to white,0.20888652493424315,0.2434027148051925,0.03451618987094934
000000179112.jpg,global,baseline,make the wall color light blue,0.20424560243841483,0.2715257886270943,0.06728018618867948
000000179112.jpg,global,region_locking,make the wall color light blue,0.20424560243841483,0.24671908572963244,0.04247348329121761
000000179112.jpg,global,masked_conditioning,make the wall color light blue,0.20424560243841483,0.22008855583830897,0.01584295339989414
000000001503.jpg,object_level,baseline,change the monitor's screen content to a photo of a beach,0.2575847802982148,0.22829126749216455,-0.029293512806050248
000000001503.jpg,object_level,region_locking,change the monitor's screen content to a photo of a beach,0.2575847802982148,0.2585046907263892,0.0009199104281744086
000000001503.jpg,object_level,masked_conditioning,change the monitor's screen content to a photo of a beach,0.2575847802982148,0.3096051576081361,0.05202037730992132
000000001503.jpg,global,baseline,make it look like a sketch drawing,0.2028119518036285,0.24255099799284272,0.03973904618921423
000000001503.jpg,global,region_locking,make it look like a sketch drawing,0.2028119518036285,0.20387215556501823,0.0010602037613897386
000000001503.jpg,global,masked_conditioning,make it look like a sketch drawing,0.2028119518036285,0.21412975779635868,0.01131780599273019
000000273760.jpg,object_level,baseline,add a wristband on his other wrist,0.23455037139658355,0.19144787160744792,-0.043102499789135634
000000273760.jpg,object_level,region_locking,add a wristband on his other wrist,0.23455037139658355,0.22574675428674282,-0.008803617109840733
000000273760.jpg,object_level,masked_conditioning,add a wristband on his other wrist,0.23455037139658355,0.21978141879265806,-0.014768952603925495
000000273760.jpg,global,baseline,add golden sunset lighting,0.14519303623646868,0.20698654513228615,0.06179350889581747
000000273760.jpg,global,region_locking,add golden sunset lighting,0.14519303623646868,0.14372577197969194,-0.0014672642567767347
000000273760.jpg,global,masked_conditioning,add golden sunset lighting,0.14519303623646868,0.1612764482088613,0.01608341197239263
000000206579.jpg,object_level,baseline,change the man's shirt to red,0.18673632445206487,0.23061992301735199,0.04388359856528712
000000206579.jpg,object_level,region_locking,change the man's shirt to red,0.18673632445206487,0.19477339128115878,0.008037066829093914
000000206579.jpg,object_level,masked_conditioning,change the man's shirt to red,0.18673632445206487,0.23470674704079478,0.04797042258872991
000000206579.jpg,global,baseline,add warm golden lighting,0.20452538523817598,0.251855090558751,0.04732970532057501
000000206579.jpg,global,region_locking,add warm golden lighting,0.20452538523817598,0.20339353718088765,-0.0011318480572883316
000000206579.jpg,global,masked_conditioning,add warm golden lighting,0.20452538523817598,0.24259183652264252,0.038066451284466535
000000447187.jpg,object_level,baseline,add a scoreboard in the background,0.25064122328496813,0.26259104949123363,0.011949826206265501
000000447187.jpg,object_level,region_locking,add a scoreboard in the background,0.25064122328496813,0.24420514264874293,-0.006436080636225194
000000447187.jpg,object_level,masked_conditioning,add a scoreboard in the background,0.25064122328496813,0.2512352580407589,0.0005940347557907844
000000447187.jpg,global,baseline,add golden sunset lighting,0.1731629413518208,0.20852942793356286,0.035366486581742046
000000447187.jpg,global,region_locking,add golden sunset lighting,0.1731629413518208,0.18083587140858978,0.007672930056768973
000000447187.jpg,global,masked_conditioning,add golden sunset lighting,0.1731629413518208,0.1896035387746386,0.016440597422817782
000000154339.jpg,object_level,baseline,change the lighting color to green,0.20446074422297808,0.23926136626993993,0.034800622046961854
000000154339.jpg,object_level,region_locking,change the lighting color to green,0.20446074422297808,0.2490295528712998,0.04456880864832172
000000154339.jpg,object_level,masked_conditioning,change the lighting color to green,0.20446074422297808,0.21615815212077358,0.011697407897795498
000000154339.jpg,global,baseline,"add a warm, cozy atmosphere",0.2384762550701645,0.3233246004556813,0.08484834538551678
000000154339.jpg,global,region_locking,"add a warm, cozy atmosphere",0.2384762550701645,0.2258705883281891,-0.012605666741975413
000000154339.jpg,global,masked_conditioning,"add a warm, cozy atmosphere",0.2384762550701645,0.23840212660070248,-7.412846946203144e-05
000000168337.jpg,object_level,baseline,add a bicycle leaning against the building,0.2056824050409822,0.3112231832793566,0.1055407782383744
000000168337.jpg,object_level,region_locking,add a bicycle leaning against the building,0.2056824050409822,0.20650415643191536,0.0008217513909331564
000000168337.jpg,object_level,masked_conditioning,add a bicycle leaning against the building,0.2056824050409822,0.20510071449856723,-0.0005816905424149699
000000168337.jpg,global,baseline,add golden sunset lighting,0.18213002679200557,0.22579549842098443,0.04366547162897885
000000168337.jpg,global,region_locking,add golden sunset lighting,0.18213002679200557,0.18422568557937874,0.002095658787373167
000000168337.jpg,global,masked_conditioning,add golden sunset lighting,0.18213002679200557,0.20220299536583403,0.020072968573828454
000000460929.jpg,object_level,baseline,add ketchup on the hot dog,0.27283642158091426,0.2934086728250955,0.020572251244181217
000000460929.jpg,object_level,region_locking,add ketchup on the hot dog,0.27283642158091426,0.27587526160985915,0.003038840028944889
000000460929.jpg,object_level,masked_conditioning,add ketchup on the hot dog,0.27283642158091426,0.193965569106254,-0.07887085247466025
000000460929.jpg,global,baseline,make it look like a rainy day outside,0.20038855351751936,0.2660636229783413,0.06567506946082194
000000460929.jpg,global,region_locking,make it look like a rainy day outside,0.20038855351751936,0.2018412256238934,0.0014526721063740367
000000460929.jpg,global,masked_conditioning,make it look like a rainy day outside,0.20038855351751936,0.2064127004664742,0.006024146948954839
000000407298.jpg,object_level,baseline,add a cap on the boy's head,0.2331935946961493,0.27434084820183735,0.04114725350568804
000000407298.jpg,object_level,region_locking,add a cap on the boy's head,0.2331935946961493,0.23798627057465407,0.004792675878504765
000000407298.jpg,object_level,masked_conditioning,add a cap on the boy's head,0.2331935946961493,0.26391389879638677,0.03072030410023746
000000407298.jpg,global,baseline,make it look like an old vintage photograph,0.18333752910254833,0.23878723635131466,0.05544970724876633
000000407298.jpg,global,region_locking,make it look like an old vintage photograph,0.18333752910254833,0.18727023024892656,0.003932701146378226
000000407298.jpg,global,masked_conditioning,make it look like an old vintage photograph,0.18333752910254833,0.21051376385863818,0.02717623475608985
000000526197.jpg,object_level,baseline,change the price signs' text color to red,0.19770134795827243,0.2255820761877921,0.027880728229519675
000000526197.jpg,object_level,region_locking,change the price signs' text color to red,0.19770134795827243,0.19502819613701228,-0.0026731518212601557
000000526197.jpg,object_level,masked_conditioning,change the price signs' text color to red,0.19770134795827243,0.18140453795926625,-0.01629680999900618
000000526197.jpg,global,baseline,"add a cozy, cafe atmosphere",0.24136030349938734,0.2290669446954497,-0.012293358803937643
000000526197.jpg,global,region_locking,"add a cozy, cafe atmosphere",0.24136030349938734,0.23633345738153094,-0.005026846117856393
000000526197.jpg,global,masked_conditioning,"add a cozy, cafe atmosphere",0.24136030349938734,0.23962186841019636,-0.0017384350891909706
000000482735.jpg,object_level,baseline,change the surfboard color to yellow,0.2576065508542385,0.29031151670164523,0.03270496584740673
000000482735.jpg,object_level,region_locking,change the surfboard color to yellow,0.2576065508542385,0.3059109395616597,0.04830438870742121
000000482735.jpg,object_level,masked_conditioning,change the surfboard color to yellow,0.2576065508542385,0.2920282411030171,0.034421690248778614
000000482735.jpg,global,baseline,"add a stormy, dramatic sky",0.1822440347098975,0.20880604387383359,0.026562009163936084
000000482735.jpg,global,region_locking,"add a stormy, dramatic sky",0.1822440347098975,0.19393674836024194,0.011692713650344438
000000482735.jpg,global,masked_conditioning,"add a stormy, dramatic sky",0.1822440347098975,0.24524888956577193,0.06300485485587443
000000274219.jpg,object_level,baseline,change his hair color to darker,0.15718104441389677,0.1684035761658326,0.011222531751935827
000000274219.jpg,object_level,region_locking,change his hair color to darker,0.15718104441389677,0.15774424060969744,0.0005631961958006693
000000274219.jpg,object_level,masked_conditioning,change his hair color to darker,0.15718104441389677,0.20648376775715557,0.0493027233432588
000000274219.jpg,global,baseline,add a blurred background,0.20244225324070753,0.24249240028747665,0.040050147046769125
000000274219.jpg,global,region_locking,add a blurred background,0.20244225324070753,0.22394230016200822,0.021500046921300697
000000274219.jpg,global,masked_conditioning,add a blurred background,0.20244225324070753,0.2602301900497498,0.05778793680904226
000000270122.jpg,object_level,baseline,change the surfboard color to orange,0.245989594554086,0.31008197400482695,0.06409237945074095
000000270122.jpg,object_level,region_locking,change the surfboard color to orange,0.245989594554086,0.3137013885026707,0.0677117939485847
000000270122.jpg,object_level,masked_conditioning,change the surfboard color to orange,0.245989594554086,0.280928034491482,0.03493843993739601
000000270122.jpg,global,baseline,"add a stormy, dramatic sky",0.20027715485387904,0.2496040239688104,0.049326869114931365
000000270122.jpg,global,region_locking,"add a stormy, dramatic sky",0.20027715485387904,0.22425182033440344,0.023974665480524404
000000270122.jpg,global,masked_conditioning,"add a stormy, dramatic sky",0.20027715485387904,0.21973983857541213,0.01946268372153309
