image_id,chain_type,step,instruction,drift_score
000000311928.jpg,global,1,make it an overcast cloudy day,0.03397076423843642
000000311928.jpg,global,2,make it look like golden sunset lighting,0.004002644977020716
000000311928.jpg,global,3,turn the photo into a black and white photo,0.047386055315853375
000000311928.jpg,global,4,make it look like an old vintage photograph,0.10930592693859562
000000311928.jpg,global,cumulative,,0.19466539146990613
000000530466.jpg,object_level,1,change the red graffiti letters to blue,0.00410188590595605
000000530466.jpg,object_level,2,remove the purple graffiti on the right,0.003496927700464926
000000530466.jpg,object_level,3,add a window reflection of trees,0.0028612213668428926
000000530466.jpg,object_level,4,change the train's base color to green,-2.7755575615628914e-17
000000530466.jpg,object_level,cumulative,,0.010460034973263841
000000530466.jpg,global,1,make it nighttime,0.0027140229432325116
000000530466.jpg,global,2,make it a rainy day,0.0011611838410113338
000000530466.jpg,global,3,turn the photo into a black and white photo,-3.1720657846433043e-18
000000530466.jpg,global,4,add golden sunset lighting,0.005214716659922252
000000530466.jpg,global,cumulative,,0.009089923444166094
000000172649.jpg,object_level,1,change the skateboarder's shirt to blue,0.005611723008252467
000000172649.jpg,object_level,2,change the ramp color to orange,0.032882758232865364
000000172649.jpg,object_level,3,remove the skateboard from his feet,0.06548759511119713
000000172649.jpg,object_level,4,add a helmet on the skateboarder,0.02636490725985019
000000172649.jpg,object_level,cumulative,,0.13034698361216515
000000172649.jpg,global,1,make it a cloudy overcast day,0.1594862521064035
000000172649.jpg,global,2,make it look like sunset lighting,0.10020226110163258
000000172649.jpg,global,3,turn the photo into a black and white photo,0.11692770369635738
000000172649.jpg,global,4,add rain falling,0.007150718013118678
000000172649.jpg,global,cumulative,,0.3837669349175122
000000136033.jpg,object_level,1,change the wall color to blue,-1.850371707708594e-17
000000136033.jpg,object_level,2,remove the soap dispensers,0.019726392710041608
000000136033.jpg,object_level,3,add a towel hanging next to the mirror,0.011769405695640918
000000136033.jpg,object_level,4,change the potted plant to a flowering plant,0.06062626459880657
000000136033.jpg,object_level,cumulative,,0.09212206300448908
000000136033.jpg,global,1,make the lighting brighter and cooler,-1.850371707708594e-17
000000136033.jpg,global,2,turn the photo into a black and white photo,0.004435928495411429
000000136033.jpg,global,3,make it look like an old vintage photograph,0.0056897801386798005
000000136033.jpg,global,4,add warm golden lighting,0.01566376358089702
000000136033.jpg,global,cumulative,,0.02578947221498823
000000038678.jpg,object_level,1,change the woman's shirt to blue,0.021271851229268075
000000038678.jpg,object_level,2,change the bagel to a croissant,0.027851965248694238
000000038678.jpg,object_level,3,remove the man in red in the background,0.022020482507755585
000000038678.jpg,object_level,4,add a napkin next to the plate,0.008333547826752741
000000038678.jpg,object_level,cumulative,,0.07947784681247064
000000038678.jpg,global,1,"make the lighting warmer, like golden hour",0.004323889618084972
000000038678.jpg,global,2,turn the photo into a black and white photo,0.0023084906556601176
000000038678.jpg,global,3,make it look like an old vintage photograph,0.008893675031536156
000000038678.jpg,global,4,make it look like a rainy day outside the window,0.012937056485744138
000000038678.jpg,global,cumulative,,0.028463111791025383
000000546475.jpg,object_level,1,change the man's shirt to blue,0.02646764215230155
000000546475.jpg,object_level,2,remove his watch,0.03727938344760178
000000546475.jpg,object_level,3,add a hat on the baby,0.0002544423423894854
000000546475.jpg,object_level,4,change the baby's outfit color to pink,0.005911196233516893
000000546475.jpg,object_level,cumulative,,0.06991266417580971
000000546475.jpg,global,1,"make the lighting warmer, like golden hour",0.019192602395474122
000000546475.jpg,global,2,turn the photo into a black and white photo,0.015208165456909043
000000546475.jpg,global,3,make it look like an old vintage photograph,0.0066406798859212695
000000546475.jpg,global,4,make the room look brighter,0.016336227166935478
000000546475.jpg,global,cumulative,,0.057377674905239914
000000179112.jpg,object_level,1,change her top to a blue top,0.07079270336455792
000000179112.jpg,object_level,2,remove the tattoo on her arm,0.01712623818805019
000000179112.jpg,object_level,3,add sunglasses on her head,0.01693985870654228
000000179112.jpg,object_level,4,change the phone color to white,0.042769867119202255
000000179112.jpg,object_level,cumulative,,0.14762866737835265
000000179112.jpg,global,1,"make the lighting warmer, like golden hour",0.005230228603751261
000000179112.jpg,global,2,turn the photo into a black and white photo,0.022007704761174363
000000179112.jpg,global,3,make it look like an old vintage photograph,0.004186195960087469
000000179112.jpg,global,4,make the wall color light blue,0.02625314959582825
000000179112.jpg,global,cumulative,,0.057677278920841346
000000001503.jpg,object_level,1,change the desk color to dark wood,0.025587780840969864
000000001503.jpg,object_level,2,remove the mouse next to the keyboard,0.020764597946792713
000000001503.jpg,object_level,3,add a coffee mug on the desk,0.02096131014749046
000000001503.jpg,object_level,4,change the monitor's screen content to a photo of a beach,0.023159230569522078
000000001503.jpg,object_level,cumulative,,0.09047291950477512
000000001503.jpg,global,1,"make the room lighting dimmer, like night time",0.014130673635944108
000000001503.jpg,global,2,"make the whole scene look retro, like an old photograph",0.008042329734223766
000000001503.jpg,global,3,add warm sunset light through the blinds,0.01410567415771677
000000001503.jpg,global,4,make it look like a sketch drawing,0.00998109772852373
000000001503.jpg,global,cumulative,,0.04625977525640837
000000273760.jpg,object_level,1,change his outfit to red,0.06324078432746862
000000273760.jpg,object_level,2,change the tennis racket's strings to yellow,0.09767329848786348
000000273760.jpg,object_level,3,remove the headband,0.005104887448253936
000000273760.jpg,object_level,4,add a wristband on his other wrist,0.19581782979332044
000000273760.jpg,object_level,cumulative,,0.36183680005690644
000000273760.jpg,global,1,make it look like a night match under stadium lights,0.04429752671472347
000000273760.jpg,global,2,make it a rainy match,0.045272606772161064
000000273760.jpg,global,3,turn the photo into a black and white photo,0.01853608666263531
000000273760.jpg,global,4,add golden sunset lighting,0.024271662398094505
000000273760.jpg,global,cumulative,,0.13237788254761435
000000206579.jpg,object_level,1,change the cake's frosting color to blue,0.029136517405555534
000000206579.jpg,object_level,2,remove the lit candles,0.008198558242447512
000000206579.jpg,object_level,3,add a stack of birthday presents on the table,0.014645402687854992
000000206579.jpg,object_level,4,change the man's shirt to red,0.020805960982698175
000000206579.jpg,object_level,cumulative,,0.07278643931855622
000000206579.jpg,global,1,make the room lighting brighter,0.01897804438631469
000000206579.jpg,global,2,turn the photo into a black and white photo,0.005692703699852803
000000206579.jpg,global,3,make it look like an old vintage photograph,0.009124837644566815
000000206579.jpg,global,4,add warm golden lighting,0.008311160453730532
000000206579.jpg,global,cumulative,,0.04210674618446484
000000447187.jpg,object_level,1,change the batter's jersey to blue,0.022833291439411946
000000447187.jpg,object_level,2,change the catcher's gear to red,0.008035510712748776
000000447187.jpg,object_level,3,remove the umpire,0.027107952618972395
000000447187.jpg,object_level,4,add a scoreboard in the background,0.012238554830643412
000000447187.jpg,object_level,cumulative,,0.07021530960177653
000000447187.jpg,global,1,make it a night game under stadium lights,0.012756181367815537
000000447187.jpg,global,2,make it a rainy game,0.008545514009686069
000000447187.jpg,global,3,turn the photo into a black and white photo,0.021068635265708912
000000447187.jpg,global,4,add golden sunset lighting,7.162729191130042e-18
000000447187.jpg,global,cumulative,,0.042370330643210524
000000154339.jpg,object_level,1,change the gauge needle color to white,0.015162521087145256
000000154339.jpg,object_level,2,remove the smaller gauge on the right,0.013993409840910947
000000154339.jpg,object_level,3,add rust texture on the pipes,0.011991973052290904
000000154339.jpg,object_level,4,change the lighting color to green,0.0009685853379387791
000000154339.jpg,object_level,cumulative,,0.04211648931828589
000000154339.jpg,global,1,make it daylight instead of dark,0.010865092330819127
000000154339.jpg,global,2,turn the photo into a black and white photo,0.02302011127288998
000000154339.jpg,global,3,make it look like a painting,0.013936225032364037
000000154339.jpg,global,4,"add a warm, cozy atmosphere",0.020078793898481277
000000154339.jpg,global,cumulative,,0.06790022253455442
000000168337.jpg,object_level,1,change the fire hydrant color to yellow,0.013420249158284075
000000168337.jpg,object_level,2,change the woman's coat to blue,0.011979991935535124
000000168337.jpg,object_level,3,"remove the ""STAR"" sign",0.006147506732140574
000000168337.jpg,object_level,4,add a bicycle leaning against the building,0.0019333706203262162
000000168337.jpg,object_level,cumulative,,0.03348111844628599
000000168337.jpg,global,1,make it a rainy day,0.0010489371511089504
000000168337.jpg,global,2,make it look like nighttime,0.006533958909551996
000000168337.jpg,global,3,turn the photo into a black and white photo,0.0047179202634908745
000000168337.jpg,global,4,add golden sunset lighting,-6.938893903907228e-18
000000168337.jpg,global,cumulative,,0.012300816324151814
000000460929.jpg,object_level,1,change the hot dog bun color to darker brown,0.06479890207632819
000000460929.jpg,object_level,2,change the soda bottle to a red bottle,0.018885624418517807
000000460929.jpg,object_level,3,remove the foil wrapping,0.13185356950745022
000000460929.jpg,object_level,4,add ketchup on the hot dog,0.024553270890910972
000000460929.jpg,object_level,cumulative,,0.2400913668932072
000000460929.jpg,global,1,make the lighting brighter and warmer,0.013352153441834429
000000460929.jpg,global,2,turn the photo into a black and white photo,0.02441609223981799
000000460929.jpg,global,3,make it look like an old vintage photograph,-1.586032892321652e-17
000000460929.jpg,global,4,make it look like a rainy day outside,0.01121183582639239
000000460929.jpg,global,cumulative,,0.048980081508044795
000000407298.jpg,object_level,1,change the boy's shirt to red,0.017534764697581286
000000407298.jpg,object_level,2,change the baseball to a softer yellow softball,0.002017302688030092
000000407298.jpg,object_level,3,remove the stitching detail text on the glove,0.028973811376218486
000000407298.jpg,object_level,4,add a cap on the boy's head,0.13193835622402458
000000407298.jpg,object_level,cumulative,,0.18046423498585445
000000407298.jpg,global,1,make it an overcast cloudy day,0.030914846140688703
000000407298.jpg,global,2,make it look like golden sunset lighting,0.015728409740993685
000000407298.jpg,global,3,turn the photo into a black and white photo,0.010244613927666275
000000407298.jpg,global,4,make it look like an old vintage photograph,0.010536404715915357
000000407298.jpg,global,cumulative,,0.06742427452526402
000000526197.jpg,object_level,1,change the middle donut's glaze to chocolate,0.005025376367590329
000000526197.jpg,object_level,2,remove the passion fruit donut on the left,0.011665774955156171
000000526197.jpg,object_level,3,add a fourth donut plate,0.009847800311587256
000000526197.jpg,object_level,4,change the price signs' text color to red,0.0027715386504593986
000000526197.jpg,object_level,cumulative,,0.029310490284793156
000000526197.jpg,global,1,"make the lighting warmer, like golden hour",0.004108866935727924
000000526197.jpg,global,2,turn the photo into a black and white photo,0.002593827804892812
000000526197.jpg,global,3,make it look like an old vintage photograph,0.019789598047983376
000000526197.jpg,global,4,"add a cozy, cafe atmosphere",0.01771456571749228
000000526197.jpg,global,cumulative,,0.04420685850609639
000000482735.jpg,object_level,1,change the surfer's wetsuit color to blue,0.06723378271845226
000000482735.jpg,object_level,2,remove the whitewash foam spray,0.0017966852499391895
000000482735.jpg,object_level,3,add a seagull flying above,0.016394177978145536
000000482735.jpg,object_level,4,change the surfboard color to yellow,0.03742189569490489
000000482735.jpg,object_level,cumulative,,0.12284654164144188
000000482735.jpg,global,1,make it a cloudy overcast day,0.052740439938802286
000000482735.jpg,global,2,make it look like sunrise lighting,0.04708798856186325
000000482735.jpg,global,3,turn the photo into a black and white photo,0.03473726200784442
000000482735.jpg,global,4,"add a stormy, dramatic sky",-6.344131569286608e-17
000000482735.jpg,global,cumulative,,0.1345656905085099
000000274219.jpg,object_level,1,change the bow tie to a striped tie,0.06470665824529055
000000274219.jpg,object_level,2,remove the mustache,0.1413017690055385
000000274219.jpg,object_level,3,add glasses on the man,0.058152458941318305
000000274219.jpg,object_level,4,change his hair color to darker,0.06355654541676395
000000274219.jpg,object_level,cumulative,,0.3277174316089113
000000274219.jpg,global,1,make the whole photo colorful instead of black and white,6.344131569286608e-17
000000274219.jpg,global,2,turn the photo into a warm sepia tone,4.047811563433003e-05
000000274219.jpg,global,3,make it look like a modern photograph,0.049869935106427565
000000274219.jpg,global,4,add a blurred background,0.09737005540300407
000000274219.jpg,global,cumulative,,0.14728046862506602
000000270122.jpg,object_level,1,change the surfer's outfit color to red,0.0025118403093766437
000000270122.jpg,object_level,2,remove the watermark text,0.007336290525177134
000000270122.jpg,object_level,3,add a second surfer in the background,0.01513058160597962
000000270122.jpg,object_level,4,change the surfboard color to orange,0.01706104012055157
000000270122.jpg,object_level,cumulative,,0.04203975256108496
000000270122.jpg,global,1,make it a sunny clear day,0.009277840254419939
000000270122.jpg,global,2,make it look like sunset lighting,0.007193335432506595
000000270122.jpg,global,3,turn the photo into a black and white photo,0.00014953393818734062
000000270122.jpg,global,4,"add a stormy, dramatic sky",0.028568176524318353
000000270122.jpg,global,cumulative,,0.04518888614943223
